map/Prop_partition001b/Prop_partition001b_LOD0,14,91.897,12.509,94.234,-0.7071068,0,0,0.7071067,1,0.9999999,0.9999999,0.04507625,-0.03104435,0.7114522,1.328757,0.1181215,0.7155495
map/Board_01/Board_01_LOD0,15,77.735,12.0356,84.979,-0.7071068,0,0,0.7071067,1,0.9999999,0.9999999,0.1581169,0.09654021,0.5783475,2.222968,5.467772,0.5951743
map/Board_01/Board_01_LOD1,15,77.735,12.0356,84.979,-0.7071068,0,0,0.7071067,1,0.9999999,0.9999999,0.1581169,0.09654021,0.5783475,2.222968,5.467772,0.5951743
map/Board_01/Board_01_LOD2,15,77.735,12.0356,84.979,-0.7071068,0,0,0.7071067,1,0.9999999,0.9999999,0.1646107,0.09654021,0.5783475,2.216474,5.467772,0.5951743
map/Board_01/Board_01_LOD3,15,77.735,12.0356,84.979,-0.7071068,0,0,0.7071067,1,0.9999999,0.9999999,0.1646107,0.09654021,0.5783475,2.216474,5.467772,0.5951743
map/fence/Prop_handrail011e (47)/Prop_handrail011b_LOD0,16,113.8967,12.90591,115.8258,-0.6524133,0.1236037,0.08330516,0.7430608,1,1,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (47)/Prop_handrail011b_LOD1,16,113.8967,12.90591,115.8258,-0.6524133,0.1236037,0.08330516,0.7430608,1,1,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (47)/Prop_handrail011b_LOD2,16,113.8967,12.90591,115.8258,-0.6524133,0.1236037,0.08330516,0.7430608,1,1,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (47)/Prop_handrail011b_LOD3,16,113.8967,12.90591,115.8258,-0.6524133,0.1236037,0.08330516,0.7430608,1,1,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (48)/Prop_handrail011b_LOD0,17,117.048,12.838,114.792,-0.6507009,0.1377904,0.09576581,0.7405612,1,0.9999999,0.9999998,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (48)/Prop_handrail011b_LOD1,17,117.048,12.838,114.792,-0.6507009,0.1377904,0.09576581,0.7405612,1,0.9999999,0.9999998,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (48)/Prop_handrail011b_LOD2,17,117.048,12.838,114.792,-0.6507009,0.1377904,0.09576581,0.7405612,1,0.9999999,0.9999998,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (48)/Prop_handrail011b_LOD3,17,117.048,12.838,114.792,-0.6507009,0.1377904,0.09576581,0.7405612,1,0.9999999,0.9999998,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (5)/Prop_handrail011b_LOD0,18,67.83172,13.505,64.41877,-0.7203238,-0.3577768,-0.1574752,0.5730017,0.9999999,0.9999999,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (5)/Prop_handrail011b_LOD1,18,67.83172,13.505,64.41877,-0.7203238,-0.3577768,-0.1574752,0.5730017,0.9999999,0.9999999,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (5)/Prop_handrail011b_LOD2,18,67.83172,13.505,64.41877,-0.7203238,-0.3577768,-0.1574752,0.5730017,0.9999999,0.9999999,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (5)/Prop_handrail011b_LOD3,18,67.83172,13.505,64.41877,-0.7203238,-0.3577768,-0.1574752,0.5730017,0.9999999,0.9999999,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (121)/Prop_handrail011b_LOD0,19,83.1189,12.83706,147.5005,0.0212436,0.7058945,0.7074504,-0.02784901,1.300001,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (121)/Prop_handrail011b_LOD1,19,83.1189,12.83706,147.5005,0.0212436,0.7058945,0.7074504,-0.02784901,1.300001,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (121)/Prop_handrail011b_LOD2,19,83.1189,12.83706,147.5005,0.0212436,0.7058945,0.7074504,-0.02784901,1.300001,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (121)/Prop_handrail011b_LOD3,19,83.1189,12.83706,147.5005,0.0212436,0.7058945,0.7074504,-0.02784901,1.300001,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (126)/Prop_handrail011b_LOD0,20,101.092,13.908,132.424,-0.03316396,0.6512185,0.7166942,-0.2473139,1.300001,1.300001,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (126)/Prop_handrail011b_LOD1,20,101.092,13.908,132.424,-0.03316396,0.6512185,0.7166942,-0.2473139,1.300001,1.300001,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (126)/Prop_handrail011b_LOD2,20,101.092,13.908,132.424,-0.03316396,0.6512185,0.7166942,-0.2473139,1.300001,1.300001,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (126)/Prop_handrail011b_LOD3,20,101.092,13.908,132.424,-0.03316396,0.6512185,0.7166942,-0.2473139,1.300001,1.300001,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (151)/Prop_handrail011b_LOD0,21,137.857,16.432,70.225,-0.6554735,-0.1041287,-0.09595395,0.7418252,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (151)/Prop_handrail011b_LOD1,21,137.857,16.432,70.225,-0.6554735,-0.1041287,-0.09595395,0.7418252,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (151)/Prop_handrail011b_LOD2,21,137.857,16.432,70.225,-0.6554735,-0.1041287,-0.09595395,0.7418252,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (151)/Prop_handrail011b_LOD3,21,137.857,16.432,70.225,-0.6554735,-0.1041287,-0.09595395,0.7418252,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (143)/Prop_handrail011b_LOD0,22,146.407,17.46482,88.88,-0.569371,0.4193051,0.4193051,0.5693709,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (143)/Prop_handrail011b_LOD1,22,146.407,17.46482,88.88,-0.569371,0.4193051,0.4193051,0.5693709,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (143)/Prop_handrail011b_LOD2,22,146.407,17.46482,88.88,-0.569371,0.4193051,0.4193051,0.5693709,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (143)/Prop_handrail011b_LOD3,22,146.407,17.46482,88.88,-0.569371,0.4193051,0.4193051,0.5693709,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (178)/Prop_handrail011b_LOD0,23,60.51062,13.48634,49.81823,-0.7143109,-0.2148381,-0.2084745,0.6325685,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (178)/Prop_handrail011b_LOD1,23,60.51062,13.48634,49.81823,-0.7143109,-0.2148381,-0.2084745,0.6325685,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (178)/Prop_handrail011b_LOD2,23,60.51062,13.48634,49.81823,-0.7143109,-0.2148381,-0.2084745,0.6325685,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (178)/Prop_handrail011b_LOD3,23,60.51062,13.48634,49.81823,-0.7143109,-0.2148381,-0.2084745,0.6325685,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (18)/Prop_handrail011b_LOD0,24,74.21972,14.129,53.56177,0.06351276,0.613987,0.7860138,-0.03418157,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (18)/Prop_handrail011b_LOD1,24,74.21972,14.129,53.56177,0.06351276,0.613987,0.7860138,-0.03418157,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (18)/Prop_handrail011b_LOD2,24,74.21972,14.129,53.56177,0.06351276,0.613987,0.7860138,-0.03418157,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (18)/Prop_handrail011b_LOD3,24,74.21972,14.129,53.56177,0.06351276,0.613987,0.7860138,-0.03418157,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (41)/Prop_handrail011b_LOD0,25,98.18572,12.664,120.7288,-0.6731374,0.1653199,0.216532,0.6875094,0.9999999,0.9999999,0.9999998,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (41)/Prop_handrail011b_LOD1,25,98.18572,12.664,120.7288,-0.6731374,0.1653199,0.216532,0.6875094,0.9999999,0.9999999,0.9999998,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (41)/Prop_handrail011b_LOD2,25,98.18572,12.664,120.7288,-0.6731374,0.1653199,0.216532,0.6875094,0.9999999,0.9999999,0.9999998,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (41)/Prop_handrail011b_LOD3,25,98.18572,12.664,120.7288,-0.6731374,0.1653199,0.216532,0.6875094,0.9999999,0.9999999,0.9999998,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (127)/Prop_handrail011b_LOD0,26,104.9909,15.05076,131.8326,-0.05090484,0.6601421,0.746886,-0.06150142,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (127)/Prop_handrail011b_LOD1,26,104.9909,15.05076,131.8326,-0.05090484,0.6601421,0.746886,-0.06150142,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (127)/Prop_handrail011b_LOD2,26,104.9909,15.05076,131.8326,-0.05090484,0.6601421,0.746886,-0.06150142,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (127)/Prop_handrail011b_LOD3,26,104.9909,15.05076,131.8326,-0.05090484,0.6601421,0.746886,-0.06150142,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (107)/Prop_handrail011b_LOD0,27,63.334,13.479,117.521,-0.3643255,0.6554762,0.5976076,0.2836955,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (107)/Prop_handrail011b_LOD1,27,63.334,13.479,117.521,-0.3643255,0.6554762,0.5976076,0.2836955,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (107)/Prop_handrail011b_LOD2,27,63.334,13.479,117.521,-0.3643255,0.6554762,0.5976076,0.2836955,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (107)/Prop_handrail011b_LOD3,27,63.334,13.479,117.521,-0.3643255,0.6554762,0.5976076,0.2836955,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (24)/Prop_handrail011b_LOD0,28,83.08672,12.806,109.7158,-0.5710219,-0.4170539,-0.417054,0.5710219,1,0.9999999,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (24)/Prop_handrail011b_LOD1,28,83.08672,12.806,109.7158,-0.5710219,-0.4170539,-0.417054,0.5710219,1,0.9999999,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (24)/Prop_handrail011b_LOD2,28,83.08672,12.806,109.7158,-0.5710219,-0.4170539,-0.417054,0.5710219,1,0.9999999,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (24)/Prop_handrail011b_LOD3,28,83.08672,12.806,109.7158,-0.5710219,-0.4170539,-0.417054,0.5710219,1,0.9999999,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (176)/Prop_handrail011b_LOD0,29,68.90675,13.9848,50.07867,-0.7611723,0.08516333,0.1442958,0.6265323,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (176)/Prop_handrail011b_LOD1,29,68.90675,13.9848,50.07867,-0.7611723,0.08516333,0.1442958,0.6265323,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (176)/Prop_handrail011b_LOD2,29,68.90675,13.9848,50.07867,-0.7611723,0.08516333,0.1442958,0.6265323,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (176)/Prop_handrail011b_LOD3,29,68.90675,13.9848,50.07867,-0.7611723,0.08516333,0.1442958,0.6265323,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (163)/Prop_handrail011b_LOD0,30,110.736,12.821,34.338,-0.6149865,-0.3256014,-0.3281943,0.6387987,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (163)/Prop_handrail011b_LOD1,30,110.736,12.821,34.338,-0.6149865,-0.3256014,-0.3281943,0.6387987,1.3,1.3,1.3,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (163)/Prop_handrail011b_LOD2,30,110.736,12.821,34.338,-0.6149865,-0.3256014,-0.3281943,0.6387987,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (163)/Prop_handrail011b_LOD3,30,110.736,12.821,34.338,-0.6149865,-0.3256014,-0.3281943,0.6387987,1.3,1.3,1.3,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (70)/Prop_handrail011b_LOD0,31,133.9127,14.459,111.3068,-0.3827801,0.6570292,0.6384194,0.1192179,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (70)/Prop_handrail011b_LOD1,31,133.9127,14.459,111.3068,-0.3827801,0.6570292,0.6384194,0.1192179,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (70)/Prop_handrail011b_LOD2,31,133.9127,14.459,111.3068,-0.3827801,0.6570292,0.6384194,0.1192179,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (70)/Prop_handrail011b_LOD3,31,133.9127,14.459,111.3068,-0.3827801,0.6570292,0.6384194,0.1192179,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (64)/Prop_handrail011b_LOD0,32,137.2037,15.562,123.1078,0.4127812,0.4687566,0.5684359,-0.5354995,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (64)/Prop_handrail011b_LOD1,32,137.2037,15.562,123.1078,0.4127812,0.4687566,0.5684359,-0.5354995,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (64)/Prop_handrail011b_LOD2,32,137.2037,15.562,123.1078,0.4127812,0.4687566,0.5684359,-0.5354995,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (64)/Prop_handrail011b_LOD3,32,137.2037,15.562,123.1078,0.4127812,0.4687566,0.5684359,-0.5354995,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (75)/Prop_handrail011b_LOD0,33,133.0927,13.915,87.15877,-0.4504827,-0.1752777,-0.8650919,0.134012,1,1,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (75)/Prop_handrail011b_LOD1,33,133.0927,13.915,87.15877,-0.4504827,-0.1752777,-0.8650919,0.134012,1,1,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (75)/Prop_handrail011b_LOD2,33,133.0927,13.915,87.15877,-0.4504827,-0.1752777,-0.8650919,0.134012,1,1,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (75)/Prop_handrail011b_LOD3,33,133.0927,13.915,87.15877,-0.4504827,-0.1752777,-0.8650919,0.134012,1,1,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (81)/Prop_handrail011b_LOD0,34,137.757,16.267,96.869,-0.4683139,0.5313867,0.5112383,0.4867707,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (81)/Prop_handrail011b_LOD1,34,137.757,16.267,96.869,-0.4683139,0.5313867,0.5112383,0.4867707,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (81)/Prop_handrail011b_LOD2,34,137.757,16.267,96.869,-0.4683139,0.5313867,0.5112383,0.4867707,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (81)/Prop_handrail011b_LOD3,34,137.757,16.267,96.869,-0.4683139,0.5313867,0.5112383,0.4867707,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (8)/Prop_handrail011b_LOD0,35,65.428,12.69994,56.77947,0.09805678,-0.9219357,0.0131028,0.3744968,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (8)/Prop_handrail011b_LOD1,35,65.428,12.69994,56.77947,0.09805678,-0.9219357,0.0131028,0.3744968,1,1,1,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (8)/Prop_handrail011b_LOD2,35,65.428,12.69994,56.77947,0.09805678,-0.9219357,0.0131028,0.3744968,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (8)/Prop_handrail011b_LOD3,35,65.428,12.69994,56.77947,0.09805678,-0.9219357,0.0131028,0.3744968,1,1,1,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (72)/Prop_handrail011b_LOD0,36,136.6406,15.70193,112.2448,-0.117221,0.7513102,0.6296218,-0.159275,0.9999996,0.9999998,0.9999998,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (72)/Prop_handrail011b_LOD1,36,136.6406,15.70193,112.2448,-0.117221,0.7513102,0.6296218,-0.159275,0.9999996,0.9999998,0.9999998,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (72)/Prop_handrail011b_LOD2,36,136.6406,15.70193,112.2448,-0.117221,0.7513102,0.6296218,-0.159275,0.9999996,0.9999998,0.9999998,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (72)/Prop_handrail011b_LOD3,36,136.6406,15.70193,112.2448,-0.117221,0.7513102,0.6296218,-0.159275,0.9999996,0.9999998,0.9999998,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (23)/Prop_handrail011b_LOD0,37,81.71072,12.806,106.6928,-0.6158826,-0.3474027,-0.3474028,0.6158825,1,0.9999999,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (23)/Prop_handrail011b_LOD1,37,81.71072,12.806,106.6928,-0.6158826,-0.3474027,-0.3474028,0.6158825,1,0.9999999,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (23)/Prop_handrail011b_LOD2,37,81.71072,12.806,106.6928,-0.6158826,-0.3474027,-0.3474028,0.6158825,1,0.9999999,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (23)/Prop_handrail011b_LOD3,37,81.71072,12.806,106.6928,-0.6158826,-0.3474027,-0.3474028,0.6158825,1,0.9999999,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (35)/Prop_handrail011b_LOD0,38,71.81335,13.32412,125.7487,-0.6421523,-0.2797453,-0.2960413,0.649417,1,0.9999998,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (35)/Prop_handrail011b_LOD1,38,71.81335,13.32412,125.7487,-0.6421523,-0.2797453,-0.2960413,0.649417,1,0.9999998,0.9999999,0,-1.117587E-08,0.3773074,1.712413,0.04159189,0.4580895
map/fence/Prop_handrail011e (35)/Prop_handrail011b_LOD2,38,71.81335,13.32412,125.7487,-0.6421523,-0.2797453,-0.2960413,0.649417,1,0.9999998,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
map/fence/Prop_handrail011e (35)/Prop_handrail011b_LOD3,38,71.81335,13.32412,125.7487,-0.6421523,-0.2797453,-0.2960413,0.649417,1,0.9999998,0.9999999,0.002917528,-1.117587E-08,0.3773074,1.709495,0.04159189,0.4580895
